TIPO,ENTIDAD,EJERCICIO,ORGÁNICO,PROGRAMA,ECONÓMICO,IMPORTE
"G","77777",2015,"02","1651","16400",324
"G","77777",2015,"02","1651","21000","3401526,64"
"G","77777",2015,"02","1651","22100","6297809,89"
"G","77777",2015,"02","1651","22199",1
"G","77777",2015,"02","1651","22799",41900
"G","77777",2015,"02","1651","61900",75000
"G","77777",2015,"02","1701","22100",1
"G","77777",2015,"02","1701","22101",12000
"G","77777",2015,"02","1712","22101",1
"G","77777",2015,"02","2319","22100",718030
"G","77777",2015,"02","2319","22101",97000
"G","77777",2015,"02","2418","20300",81900
"G","77777",2015,"02","2418","22112","50657,01"
"G","77777",2015,"02","2418","22199",105000
"G","77777",2015,"02","3115","22101",800
"G","77777",2015,"02","3231","22100",1378929
"G","77777",2015,"02","3241","22101","496871,23"
"G","77777",2015,"02","3321","22101",8000
"G","77777",2015,"02","3361","22100",1
"G","77777",2015,"02","3361","22101",6000
"G","77777",2015,"02","3371","22101",100000
"G","77777",2015,"02","3381","20300",318783
"G","77777",2015,"02","3381","20900",30000
"G","77777",2015,"02","3381","21000",321200
"G","77777",2015,"02","3381","22100",150001
"G","77777",2015,"02","3381","22101",1
"G","77777",2015,"02","3381","22112","0,1"
"G","77777",2015,"02","3381","22199",2100
"G","77777",2015,"02","3381","22601",6000
"G","77777",2015,"02","3381","22602",18000
"G","77777",2015,"02","3381","22609",393500
"G","77777",2015,"02","3381","22700","16024,11"
"G","77777",2015,"02","3381","22701",211182
"G","77777",2015,"02","3381","22799","1008764,74"
"G","77777",2015,"02","3381","48100",3500
"G","77777",2015,"02","3381","48900",27600
"G","77777",2015,"02","3381","61900",71500
"G","77777",2015,"02","3382","20200",6000
"G","77777",2015,"02","3382","20300","75937,87"
"G","77777",2015,"02","3382","20400",1
"G","77777",2015,"02","3382","20900",5898
"G","77777",2015,"02","3382","21000",10000
"G","77777",2015,"02","3382","22100",1
"G","77777",2015,"02","3382","22199",21500
"G","77777",2015,"02","3382","22402",800
"G","77777",2015,"02","3382","22601","601,01"
"G","77777",2015,"02","3382","22602",3350
"G","77777",2015,"02","3382","22609","247861,97"
"G","77777",2015,"02","3382","22700","2100,01"
"G","77777",2015,"02","3382","22701","6300,01"
"G","77777",2015,"02","3382","22799","680660,95"
"G","77777",2015,"02","3382","48100",81575
"G","77777",2015,"02","3382","48900",171225
"G","77777",2015,"02","3421","22100",13700
"G","77777",2015,"02","3421","22101",5400
"G","77777",2015,"02","3421","22102",2250
"G","77777",2015,"02","3422","22100",5400
"G","77777",2015,"02","3422","22101",900
"G","77777",2015,"02","3422","22102",1350
"G","77777",2015,"02","3423","22100",21600
"G","77777",2015,"02","3423","22101",16200
"G","77777",2015,"02","3423","22102",2700
"G","77777",2015,"02","3424","21300","0,1"
"G","77777",2015,"02","3424","22100",46800
"G","77777",2015,"02","3424","22101",9900
"G","77777",2015,"02","3424","22102",4800
"G","77777",2015,"02","3424","22300","0,1"
"G","77777",2015,"02","3429","20300","0,1"
"G","77777",2015,"02","3429","20500","0,1"
"G","77777",2015,"02","3429","21200",6000
"G","77777",2015,"02","3429","21300","0,1"
"G","77777",2015,"02","3429","21400",1
"G","77777",2015,"02","3429","22112",10000
"G","77777",2015,"02","3429","22199",10000
"G","77777",2015,"02","3429","22799",1
"G","77777",2015,"02","4312","22100",1
"G","77777",2015,"02","4312","22101",100000
"G","77777",2015,"02","9123","22103",1
"G","77777",2015,"02","9202","10000",1
"G","77777",2015,"02","9202","10100",1
"G","77777",2015,"02","9202","11000",1
"G","77777",2015,"02","9202","12000",1
"G","77777",2015,"02","9202","12001",1
"G","77777",2015,"02","9202","12002",1
"G","77777",2015,"02","9202","12003",1
"G","77777",2015,"02","9202","12004","174520,69"
"G","77777",2015,"02","9202","12005",1
"G","77777",2015,"02","9202","12006","25639,1"
"G","77777",2015,"02","9202","12009",1
"G","77777",2015,"02","9202","12100","65526,2"
"G","77777",2015,"02","9202","12101","126366,4"
"G","77777",2015,"02","9202","12103","9083,27"
"G","77777",2015,"02","9202","12200","682,79"
"G","77777",2015,"02","9202","12400",1
"G","77777",2015,"02","9202","12406",1
"G","77777",2015,"02","9202","12409",1
"G","77777",2015,"02","9202","13000","148671,3"
"G","77777",2015,"02","9202","13001","997,69"
"G","77777",2015,"02","9202","13002","231008,18"
"G","77777",2015,"02","9202","13100","16011,12"
"G","77777",2015,"02","9202","13200","49,17"
"G","77777",2015,"02","9202","14300",1
"G","77777",2015,"02","9202","14301",1
"G","77777",2015,"02","9202","15000","90328,25"
"G","77777",2015,"02","9202","15100","465,72"
"G","77777",2015,"02","9202","15200",1
"G","77777",2015,"02","9202","15300",1
"G","77777",2015,"02","9202","16000","285072,61"
"G","77777",2015,"02","9202","16009",1
"G","77777",2015,"02","9202","16101",1
"G","77777",2015,"02","9202","16104",1
"G","77777",2015,"02","9202","16105",1
"G","77777",2015,"02","9202","16200",1
"G","77777",2015,"02","9202","16205",1
"G","77777",2015,"02","9202","16206",1
"G","77777",2015,"02","9202","16209","2070,65"
"G","77777",2015,"02","9202","16400",432
"G","77777",2015,"02","9202","20300",18000
"G","77777",2015,"02","9202","20400",5000
"G","77777",2015,"02","9202","21400",118999
"G","77777",2015,"02","9202","22103",420000
"G","77777",2015,"02","9202","22111",80000
"G","77777",2015,"02","9202","62400",165000
"G","77777",2015,"02","9204","22101",4000
"G","77777",2015,"02","9209","20500","0,1"
"G","77777",2015,"02","9209","22100",1
"G","77777",2015,"02","9251","22100",1
"G","77777",2015,"02","9251","22101",44399
"G","77777",2015,"02","9251","22103",37000
"G","77777",2015,"02","9321","22100",1
"G","77777",2015,"02","9331","21300",2500
"G","77777",2015,"02","9331","22100",1
"G","77777",2015,"02","9331","22101",6000
"G","77777",2015,"02","9332","21200",10000
"G","77777",2015,"02","9332","21300","0,1"
"G","77777",2015,"02","9332","22100",875000
"G","77777",2015,"02","9332","22101",25000
"G","77777",2015,"02","9332","22700","253473,03"
"G","77777",2015,"02","9332","22701","292905,04"
"G","77777",2015,"02","9332","22799","68111,41"
"G","77777",2015,"02","9333","10000",1
"G","77777",2015,"02","9333","10100","69822,73"
"G","77777",2015,"02","9333","11000",1
"G","77777",2015,"02","9333","12000",1
"G","77777",2015,"02","9333","12001","40955,28"
"G","77777",2015,"02","9333","12002",1
"G","77777",2015,"02","9333","12003","81440,64"
"G","77777",2015,"02","9333","12004","375255,98"
"G","77777",2015,"02","9333","12005","96823,26"
"G","77777",2015,"02","9333","12006","62318,73"
"G","77777",2015,"02","9333","12009",1
"G","77777",2015,"02","9333","12100","228874,08"
"G","77777",2015,"02","9333","12101","463060,8"
"G","77777",2015,"02","9333","12103","9036,42"
"G","77777",2015,"02","9333","12200","4376,02"
"G","77777",2015,"02","9333","12400",1
"G","77777",2015,"02","9333","12406",1
"G","77777",2015,"02","9333","12409",1
"G","77777",2015,"02","9333","13000","373118,98"
"G","77777",2015,"02","9333","13001","10440,04"
"G","77777",2015,"02","9333","13002","377904,55"
"G","77777",2015,"02","9333","13100","170942,7"
"G","77777",2015,"02","9333","13200","2456,55"
"G","77777",2015,"02","9333","14300",1
"G","77777",2015,"02","9333","14301",1
"G","77777",2015,"02","9333","15000","160860,77"
"G","77777",2015,"02","9333","15100","17652,57"
"G","77777",2015,"02","9333","15200",1
"G","77777",2015,"02","9333","15300",1
"G","77777",2015,"02","9333","16000",727159
"G","77777",2015,"02","9333","16009",1
"G","77777",2015,"02","9333","16101",1
"G","77777",2015,"02","9333","16104",1
"G","77777",2015,"02","9333","16105",1
"G","77777",2015,"02","9333","16200",1
"G","77777",2015,"02","9333","16205",1
"G","77777",2015,"02","9333","16206",1
"G","77777",2015,"02","9333","16209","11771,76"
"G","77777",2015,"02","9333","16400",900
"G","77777",2015,"02","9333","20200",62000
"G","77777",2015,"02","9333","20300",6000
"G","77777",2015,"02","9333","21200",50000
"G","77777",2015,"02","9333","21300","442406,3"
"G","77777",2015,"02","9333","21500","141617,36"
"G","77777",2015,"02","9333","22000","0,1"
"G","77777",2015,"02","9333","22001","0,1"
"G","77777",2015,"02","9333","22100",1
"G","77777",2015,"02","9333","22101","313476,1"
"G","77777",2015,"02","9333","22102",19900
"G","77777",2015,"02","9333","22104",25000
"G","77777",2015,"02","9333","22110",6000
"G","77777",2015,"02","9333","22112",91000
"G","77777",2015,"02","9333","22199","67700,76"
"G","77777",2015,"02","9333","22601","0,1"
"G","77777",2015,"02","9333","22609",540
"G","77777",2015,"02","9333","22700","0,1"
"G","77777",2015,"02","9333","22701","164775,8"
"G","77777",2015,"02","9333","22706","31418,45"
"G","77777",2015,"02","9333","22799","10000,1"
"G","77777",2015,"02","9333","23000",100
"G","77777",2015,"02","9333","23010",100
"G","77777",2015,"02","9333","23020",100
"G","77777",2015,"02","9333","23100",300
"G","77777",2015,"02","9333","23110",300
"G","77777",2015,"02","9333","23120","0,1"
"G","77777",2015,"02","9333","48100","0,1"
"G","77777",2015,"02","9333","62300",1500
"G","77777",2015,"02","9333","63200",87000
"G","77777",2015,"03","1501","10000",1
"G","77777",2015,"03","1501","10100","99515,3"
"G","77777",2015,"03","1501","11000",1
"G","77777",2015,"03","1501","12000","30006,77"
"G","77777",2015,"03","1501","12001","26059,89"
"G","77777",2015,"03","1501","12002",1
"G","77777",2015,"03","1501","12003",1
"G","77777",2015,"03","1501","12004","472,77"
"G","77777",2015,"03","1501","12005",1
"G","77777",2015,"03","1501","12006","8841,78"
"G","77777",2015,"03","1501","12009",1
"G","77777",2015,"03","1501","12100","21251,12"
"G","77777",2015,"03","1501","12101","36110,24"
"G","77777",2015,"03","1501","12103","16533,12"
"G","77777",2015,"03","1501","12200",1
"G","77777",2015,"03","1501","12400",1
"G","77777",2015,"03","1501","12406",1
"G","77777",2015,"03","1501","12409",1
"G","77777",2015,"03","1501","13000",1
"G","77777",2015,"03","1501","13001",1
"G","77777",2015,"03","1501","13002",1
"G","77777",2015,"03","1501","13100",1
"G","77777",2015,"03","1501","13200",1
"G","77777",2015,"03","1501","14300",1
"G","77777",2015,"03","1501","14301",1
"G","77777",2015,"03","1501","15000","3887,66"
"G","77777",2015,"03","1501","15100",1
"G","77777",2015,"03","1501","15200",1
"G","77777",2015,"03","1501","15300",1
"G","77777",2015,"03","1501","16000","47682,12"
"G","77777",2015,"03","1501","16009",1
"G","77777",2015,"03","1501","16101",1
"G","77777",2015,"03","1501","16104",1
"G","77777",2015,"03","1501","16105",1
"G","77777",2015,"03","1501","16200",1
"G","77777",2015,"03","1501","16205",1
"G","77777",2015,"03","1501","16206",1
"G","77777",2015,"03","1501","16209",135
"G","77777",2015,"03","1501","16400",1
"G","77777",2015,"03","1512","10000",1
"G","77777",2015,"03","1512","10100",1
"G","77777",2015,"03","1512","11000",1
"G","77777",2015,"03","1512","12000","22852,26"
"G","77777",2015,"03","1512","12001",1
"G","77777",2015,"03","1512","12002",1
"G","77777",2015,"03","1512","12003",1
"G","77777",2015,"03","1512","12004",1
"G","77777",2015,"03","1512","12005",1
"G","77777",2015,"03","1512","12006",1
"G","77777",2015,"03","1512","12009",1
"G","77777",2015,"03","1512","12100","9664,32"
"G","77777",2015,"03","1512","12101","10030,72"
"G","77777",2015,"03","1512","12103",1
"G","77777",2015,"03","1512","12200",1
"G","77777",2015,"03","1512","12400",1
"G","77777",2015,"03","1512","12406",1
"G","77777",2015,"03","1512","12409",1
"G","77777",2015,"03","1512","13000",1
"G","77777",2015,"03","1512","13001",1
"G","77777",2015,"03","1512","13002",1
"G","77777",2015,"03","1512","13100",1
"G","77777",2015,"03","1512","13200",1
"G","77777",2015,"03","1512","14300",1
"G","77777",2015,"03","1512","14301",1
"G","77777",2015,"03","1512","15000","1555,06"
"G","77777",2015,"03","1512","15100",1
"G","77777",2015,"03","1512","15200",1
"G","77777",2015,"03","1512","15300",1
"G","77777",2015,"03","1512","16000",1
"G","77777",2015,"03","1512","16009",1
"G","77777",2015,"03","1512","16101",1
"G","77777",2015,"03","1512","16104",1
"G","77777",2015,"03","1512","16105",1
"G","77777",2015,"03","1512","16200",1
"G","77777",2015,"03","1512","16205",1
"G","77777",2015,"03","1512","16206",1
"G","77777",2015,"03","1512","16209",1
"G","77777",2015,"03","1512","16400",1
"G","77777",2015,"04","1532","21000",15000
"G","77777",2015,"04","1532","61900",140000
"G","77777",2015,"04","1533","20300",3000
"G","77777",2015,"04","1533","21000",5000
"G","77777",2015,"04","1533","21300",2000
"G","77777",2015,"04","1533","22112",18000
"G","77777",2015,"04","1533","22199",30500
"G","77777",2015,"04","1533","22609",37000
"G","77777",2015,"04","1533","22799",13616
"G","77777",2015,"04","1533","61900",28000
"G","77777",2015,"04","1651","61900",70000
"G","77777",2015,"04","1712","61900","20761,87"
"G","77777",2015,"04","2313","10000",1
"G","77777",2015,"04","2313","10100",1
"G","77777",2015,"04","2313","11000",1
"G","77777",2015,"04","2313","12000",1
"G","77777",2015,"04","2313","12001","63284,28"
"G","77777",2015,"04","2313","12002",1
"G","77777",2015,"04","2313","12003","12630,84"
"G","77777",2015,"04","2313","12004","49261,43"
"G","77777",2015,"04","2313","12005","16053,85"
"G","77777",2015,"04","2313","12006","22719,61"
"G","77777",2015,"04","2313","12009",1
"G","77777",2015,"04","2313","12100","51222,76"
"G","77777",2015,"04","2313","12101","91185,96"
"G","77777",2015,"04","2313","12103","11965,88"
"G","77777",2015,"04","2313","12200",1
"G","77777",2015,"04","2313","12400",1
"G","77777",2015,"04","2313","12406",1
"G","77777",2015,"04","2313","12409",1
"G","77777",2015,"04","2313","13000","73615,65"
"G","77777",2015,"04","2313","13001",1
"G","77777",2015,"04","2313","13002","74133,31"
"G","77777",2015,"04","2313","13100",1
"G","77777",2015,"04","2313","13200",1
"G","77777",2015,"04","2313","14300",1
"G","77777",2015,"04","2313","14301",1
"G","77777",2015,"04","2313","15000","13382,86"
"G","77777",2015,"04","2313","15100",1
"G","77777",2015,"04","2313","15200",1
"G","77777",2015,"04","2313","15300",1
"G","77777",2015,"04","2313","16000","140498,96"
"G","77777",2015,"04","2313","16009",1
"G","77777",2015,"04","2313","16101",1
"G","77777",2015,"04","2313","16104",1
"G","77777",2015,"04","2313","16105",1
"G","77777",2015,"04","2313","16200",1
"G","77777",2015,"04","2313","16205",1
"G","77777",2015,"04","2313","16206",1
"G","77777",2015,"04","2313","16209",243
"G","77777",2015,"04","2313","16400",180
"G","77777",2015,"04","2313","20500","0,3"
"G","77777",2015,"04","2313","21000","0,01"
"G","77777",2015,"04","2313","21200","0,01"
"G","77777",2015,"04","2313","21300","0,3"
"G","77777",2015,"04","2313","22001","0,01"
"G","77777",2015,"04","2313","22105",1627
"G","77777",2015,"04","2313","22106",270
"G","77777",2015,"04","2313","22110","1110,2"
"G","77777",2015,"04","2313","22199","5864,9"
"G","77777",2015,"04","2313","22300",5488
"G","77777",2015,"04","2313","22601","2000,1"
"G","77777",2015,"04","2313","22602",3250
"G","77777",2015,"04","2313","22609","2000,3"
"G","77777",2015,"04","2313","22699","0,02"
"G","77777",2015,"04","2313","22701",2700
"G","77777",2015,"04","2313","22706","0,01"
"G","77777",2015,"04","2313","22799",94000
"G","77777",2015,"04","2313","23120",350
"G","77777",2015,"04","2314","22799",3500
"G","77777",2015,"04","3231","10000",1
"G","77777",2015,"04","3231","10100",1
"G","77777",2015,"04","3231","11000",1
"G","77777",2015,"04","3231","12000",1
"G","77777",2015,"04","3231","12001",1
"G","77777",2015,"04","3231","12002",1
"G","77777",2015,"04","3231","12003",1
"G","77777",2015,"04","3231","12004","63584,64"
"G","77777",2015,"04","3231","12005",1
"G","77777",2015,"04","3231","12006","4583,37"
"G","77777",2015,"04","3231","12009",1
"G","77777",2015,"04","3231","12100","23575,68"
"G","77777",2015,"04","3231","12101","43144,56"
"G","77777",2015,"04","3231","12103","1610,88"
"G","77777",2015,"04","3231","12200",1
"G","77777",2015,"04","3231","12400",1
"G","77777",2015,"04","3231","12406",1
"G","77777",2015,"04","3231","12409",1
"G","77777",2015,"04","3231","13000","36988,73"
"G","77777",2015,"04","3231","13001",1
"G","77777",2015,"04","3231","13002","40177,37"
"G","77777",2015,"04","3231","13100",1
"G","77777",2015,"04","3231","13200",1
"G","77777",2015,"04","3231","14300",1
"G","77777",2015,"04","3231","14301",1
"G","77777",2015,"04","3231","15000","7116,4"
"G","77777",2015,"04","3231","15100",1
"G","77777",2015,"04","3231","15200",1
"G","77777",2015,"04","3231","15300",1
"G","77777",2015,"04","3231","16000","69089,76"
"G","77777",2015,"04","3231","16009",1
"G","77777",2015,"04","3231","16101",1
"G","77777",2015,"04","3231","16104",1
"G","77777",2015,"04","3231","16105",1
"G","77777",2015,"04","3231","16200",1
"G","77777",2015,"04","3231","16205",1
"G","77777",2015,"04","3231","16206",1
"G","77777",2015,"04","3231","16209",1
"G","77777",2015,"04","3231","16400",72
"G","77777",2015,"04","3231","21200","13000,6"
"G","77777",2015,"04","3231","22701","0,1"
"G","77777",2015,"04","3231","63200",55000
"G","77777",2015,"04","3262","10000",1
"G","77777",2015,"04","3262","10100",1
"G","77777",2015,"04","3262","11000",1
"G","77777",2015,"04","3262","12000",1
"G","77777",2015,"04","3262","12001",1
"G","77777",2015,"04","3262","12002",1
"G","77777",2015,"04","3262","12003",1
"G","77777",2015,"04","3262","12004",1
"G","77777",2015,"04","3262","12005",1
"G","77777",2015,"04","3262","12006",1
"G","77777",2015,"04","3262","12009",1
"G","77777",2015,"04","3262","12100",1
"G","77777",2015,"04","3262","12101",1
"G","77777",2015,"04","3262","12103",1
"G","77777",2015,"04","3262","12200",1
"G","77777",2015,"04","3262","12400",1
"G","77777",2015,"04","3262","12406",1
"G","77777",2015,"04","3262","12409",1
"G","77777",2015,"04","3262","13000","24811,17"
"G","77777",2015,"04","3262","13001",1
"G","77777",2015,"04","3262","13002","24794,2"
"G","77777",2015,"04","3262","13100",1
"G","77777",2015,"04","3262","13200",1
"G","77777",2015,"04","3262","14300",1
"G","77777",2015,"04","3262","14301",1
"G","77777",2015,"04","3262","15000",1
"G","77777",2015,"04","3262","15100",1
"G","77777",2015,"04","3262","15200",1
"G","77777",2015,"04","3262","15300",1
"G","77777",2015,"04","3262","16000","15405,36"
"G","77777",2015,"04","3262","16009",1
"G","77777",2015,"04","3262","16101",1
"G","77777",2015,"04","3262","16104",1
"G","77777",2015,"04","3262","16105",1
"G","77777",2015,"04","3262","16200",1
"G","77777",2015,"04","3262","16205",1
"G","77777",2015,"04","3262","16206",1
"G","77777",2015,"04","3262","16209",1
"G","77777",2015,"04","3262","16400",1
"G","77777",2015,"04","3321","22001",800
"G","77777",2015,"04","3321","22199",1000
"G","77777",2015,"04","3321","22602",1000
"G","77777",2015,"04","3321","22609",2500
"G","77777",2015,"04","3321","22799",6000
"G","77777",2015,"04","9251","10000",1
"G","77777",2015,"04","9251","10100",1
"G","77777",2015,"04","9251","11000","39684,86"
"G","77777",2015,"04","9251","12000",1
"G","77777",2015,"04","9251","12001","10238,82"
"G","77777",2015,"04","9251","12002",1
"G","77777",2015,"04","9251","12003",1
"G","77777",2015,"04","9251","12004","61440,09"
"G","77777",2015,"04","9251","12005",1
"G","77777",2015,"04","9251","12006","6363,06"
"G","77777",2015,"04","9251","12009",1
"G","77777",2015,"04","9251","12100","27671,24"
"G","77777",2015,"04","9251","12101","53888,32"
"G","77777",2015,"04","9251","12103","4964,16"
"G","77777",2015,"04","9251","12200",1
"G","77777",2015,"04","9251","12400",1
"G","77777",2015,"04","9251","12406",1
"G","77777",2015,"04","9251","12409",1
"G","77777",2015,"04","9251","13000","15520,99"
"G","77777",2015,"04","9251","13001",1
"G","77777",2015,"04","9251","13002","14415,86"
"G","77777",2015,"04","9251","13100",1
"G","77777",2015,"04","9251","13200",1
"G","77777",2015,"04","9251","14300",1
"G","77777",2015,"04","9251","14301",1
"G","77777",2015,"04","9251","15000","13871,36"
"G","77777",2015,"04","9251","15100",1
"G","77777",2015,"04","9251","15200",1
"G","77777",2015,"04","9251","15300",1
"G","77777",2015,"04","9251","16000","72867,52"
"G","77777",2015,"04","9251","16009",1
"G","77777",2015,"04","9251","16101",1
"G","77777",2015,"04","9251","16104",1
"G","77777",2015,"04","9251","16105",1
"G","77777",2015,"04","9251","16200",1
"G","77777",2015,"04","9251","16205",1
"G","77777",2015,"04","9251","16206",1
"G","77777",2015,"04","9251","16209",90
"G","77777",2015,"04","9251","16400",36
"G","77777",2015,"04","9251","20300",10699
"G","77777",2015,"04","9251","20500",1
"G","77777",2015,"04","9251","20600",1
"G","77777",2015,"04","9251","21000","1000,1"
"G","77777",2015,"04","9251","21200",1
"G","77777",2015,"04","9251","21300","0,01"
"G","77777",2015,"04","9251","21400","0,91"
"G","77777",2015,"04","9251","21900",1
"G","77777",2015,"04","9251","22000","0,6"
"G","77777",2015,"04","9251","22001",1200
"G","77777",2015,"04","9251","22104",12250
"G","77777",2015,"04","9251","22105",1
"G","77777",2015,"04","9251","22106",600
"G","77777",2015,"04","9251","22110",1200
"G","77777",2015,"04","9251","22199",2500
"G","77777",2015,"04","9251","22300",17312
"G","77777",2015,"04","9251","22601",6000
"G","77777",2015,"04","9251","22602",26000
"G","77777",2015,"04","9251","22606","0,79"
"G","77777",2015,"04","9251","22609",20000
"G","77777",2015,"04","9251","22699","0,01"
"G","77777",2015,"04","9251","22700","0,05"
"G","77777",2015,"04","9251","22701","0,05"
"G","77777",2015,"04","9251","22706","4072,06"
"G","77777",2015,"04","9251","22799",21772
"G","77777",2015,"04","9251","23000",1000
"G","77777",2015,"04","9251","23100",1000
"G","77777",2015,"04","9251","23120",250
"G","77777",2015,"04","9251","24000",1000
"G","77777",2015,"04","9251","48100",1950
"G","77777",2015,"04","9251","48900","45417,62"
"G","77777",2015,"04","9251","63200",20000
"G","77777",2015,"04","9333","10000",1
"G","77777",2015,"04","9333","10100",1
"G","77777",2015,"04","9333","11000",1
"G","77777",2015,"04","9333","12000",1
"G","77777",2015,"04","9333","12001",1
"G","77777",2015,"04","9333","12002",1
"G","77777",2015,"04","9333","12003",1
"G","77777",2015,"04","9333","12004","85724,07"
"G","77777",2015,"04","9333","12005","29250,99"
"G","77777",2015,"04","9333","12006","12689,77"
"G","77777",2015,"04","9333","12009",1
"G","77777",2015,"04","9333","12100","43133,2"
"G","77777",2015,"04","9333","12101","86066,36"
"G","77777",2015,"04","9333","12103","1361,89"
"G","77777",2015,"04","9333","12200","3875,66"
"G","77777",2015,"04","9333","12400",1
"G","77777",2015,"04","9333","12406",1
"G","77777",2015,"04","9333","12409",1
"G","77777",2015,"04","9333","13000","129818,5"
"G","77777",2015,"04","9333","13001","3146,25"
"G","77777",2015,"04","9333","13002","147564,17"
"G","77777",2015,"04","9333","13100","11718,87"
"G","77777",2015,"04","9333","13200","3216,07"
"G","77777",2015,"04","9333","14300",1
"G","77777",2015,"04","9333","14301",1
"G","77777",2015,"04","9333","15000","18523,93"
"G","77777",2015,"04","9333","15100","124,86"
"G","77777",2015,"04","9333","15200",1
"G","77777",2015,"04","9333","15300",1
"G","77777",2015,"04","9333","16000","177270,09"
"G","77777",2015,"04","9333","16009",1
"G","77777",2015,"04","9333","16101",1
"G","77777",2015,"04","9333","16104",1
"G","77777",2015,"04","9333","16105",1
"G","77777",2015,"04","9333","16200",1
"G","77777",2015,"04","9333","16205",1
"G","77777",2015,"04","9333","16206",1
"G","77777",2015,"04","9333","16209",1764
"G","77777",2015,"04","9333","16400",144
"G","77777",2015,"05","1651","22609",1
"G","77777",2015,"05","1651","22799",1
"G","77777",2015,"05","2313","10000",1
"G","77777",2015,"05","2313","10100",1
"G","77777",2015,"05","2313","11000",1
"G","77777",2015,"05","2313","12000",1
"G","77777",2015,"05","2313","12001","15821,07"
"G","77777",2015,"05","2313","12002",1
"G","77777",2015,"05","2313","12003","12404,52"
"G","77777",2015,"05","2313","12004","31893,1"
"G","77777",2015,"05","2313","12005","19500,66"
"G","77777",2015,"05","2313","12006","15239,95"
"G","77777",2015,"05","2313","12009",1
"G","77777",2015,"05","2313","12100","28852,68"
"G","77777",2015,"05","2313","12101","53232,96"
"G","77777",2015,"05","2313","12103","3589,99"
"G","77777",2015,"05","2313","12200","26,65"
"G","77777",2015,"05","2313","12400",1
"G","77777",2015,"05","2313","12406",1
"G","77777",2015,"05","2313","12409",1
"G","77777",2015,"05","2313","13000","73819,62"
"G","77777",2015,"05","2313","13001",1
"G","77777",2015,"05","2313","13002","84083,72"
"G","77777",2015,"05","2313","13100","13238,81"
"G","77777",2015,"05","2313","13200","6,63"
"G","77777",2015,"05","2313","14300",1
"G","77777",2015,"05","2313","14301",1
"G","77777",2015,"05","2313","15000","8164,1"
"G","77777",2015,"05","2313","15100","33,04"
"G","77777",2015,"05","2313","15200",1
"G","77777",2015,"05","2313","15300",1
"G","77777",2015,"05","2313","16000","107066,46"
"G","77777",2015,"05","2313","16009",1
"G","77777",2015,"05","2313","16101",1
"G","77777",2015,"05","2313","16104",1
"G","77777",2015,"05","2313","16105",1
"G","77777",2015,"05","2313","16200",1
"G","77777",2015,"05","2313","16205",1
"G","77777",2015,"05","2313","16206",1
"G","77777",2015,"05","2313","16209","147,91"
"G","77777",2015,"05","2313","16400",180
"G","77777",2015,"05","2313","21300",1
"G","77777",2015,"05","2313","22001",1
"G","77777",2015,"05","2313","22105",100
"G","77777",2015,"05","2313","22106",200
"G","77777",2015,"05","2313","22110",1
"G","77777",2015,"05","2313","22199",349
"G","77777",2015,"05","2313","22300",2450
"G","77777",2015,"05","2313","22601","2201,23"
"G","77777",2015,"05","2313","22602",1
"G","77777",2015,"05","2313","22606",70000
"G","77777",2015,"05","2313","22699",599
"G","77777",2015,"05","2313","22700",1
"G","77777",2015,"05","2313","22701",680
"G","77777",2015,"05","2313","23100",1
"G","77777",2015,"05","2313","24000",1
"G","77777",2015,"05","2313","48100",1
"G","77777",2015,"05","2313","48900",1
"G","77777",2015,"05","3231","10000",1
"G","77777",2015,"05","3231","10100",1
"G","77777",2015,"05","3231","11000",1
"G","77777",2015,"05","3231","12000",1
"G","77777",2015,"05","3231","12001",1
"G","77777",2015,"05","3231","12002",1
"G","77777",2015,"05","3231","12003",1
"G","77777",2015,"05","3231","12004","42389,76"
"G","77777",2015,"05","3231","12005","9750,33"
"G","77777",2015,"05","3231","12006","5341,64"
"G","77777",2015,"05","3231","12009",1
"G","77777",2015,"05","3231","12100","19107,48"
"G","77777",2015,"05","3231","12101","35763,12"
"G","77777",2015,"05","3231","12103","794,95"
"G","77777",2015,"05","3231","12200","159,79"
"G","77777",2015,"05","3231","12400",1
"G","77777",2015,"05","3231","12406",1
"G","77777",2015,"05","3231","12409",1
"G","77777",2015,"05","3231","13000","38272,91"
"G","77777",2015,"05","3231","13001","99,24"
"G","77777",2015,"05","3231","13002","39988,04"
"G","77777",2015,"05","3231","13100",1
"G","77777",2015,"05","3231","13200",1
"G","77777",2015,"05","3231","14300",1
"G","77777",2015,"05","3231","14301",1
"G","77777",2015,"05","3231","15000","6073,85"
"G","77777",2015,"05","3231","15100","147,58"
"G","77777",2015,"05","3231","15200",1
"G","77777",2015,"05","3231","15300",1
"G","77777",2015,"05","3231","16000","60543,06"
"G","77777",2015,"05","3231","16009",1
"G","77777",2015,"05","3231","16101",1
"G","77777",2015,"05","3231","16104",1
"G","77777",2015,"05","3231","16105",1
"G","77777",2015,"05","3231","16200",1
"G","77777",2015,"05","3231","16205",1
"G","77777",2015,"05","3231","16206",1
"G","77777",2015,"05","3231","16209",1
"G","77777",2015,"05","3231","16400",36
"G","77777",2015,"05","3321","22001",1000
"G","77777",2015,"05","3321","22199",1
"G","77777",2015,"05","3321","22602",1
"G","77777",2015,"05","3321","22699",1
"G","77777",2015,"05","3321","22799",1500
"G","77777",2015,"05","3382","20300","21355,51"
